,Window Length,Train Error,Validation Error,Test Error
0,32.0,0.83864546921,1.29938963248,1.27826670372
1,64.0,0.835060403008,1.24091916891,1.25834374528
2,128.0,0.840543814217,1.26287659629,1.26071531645
3,256.0,0.834290754569,1.25121752663,1.28067932925
4,512.0,0.830379952792,1.2125105187,1.30883630495
5,1024.0,0.831524136697,1.25467752957,1.31066878707
